,AT_load_actual_entsoe_power_statistics,BA_load_actual_entsoe_power_statistics,BE_load_actual_entsoe_power_statistics,BG_load_actual_entsoe_power_statistics,CH_load_actual_entsoe_power_statistics,CZ_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_power_statistics,DK_load_actual_entsoe_power_statistics,EE_load_actual_entsoe_power_statistics,ES_load_actual_entsoe_power_statistics,FI_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_power_statistics,GR_load_actual_entsoe_power_statistics,HR_load_actual_entsoe_power_statistics,HU_load_actual_entsoe_power_statistics,IE_load_actual_entsoe_power_statistics,IS_load_actual_entsoe_power_statistics,IT_load_actual_entsoe_power_statistics,LT_load_actual_entsoe_power_statistics,LU_load_actual_entsoe_power_statistics,LV_load_actual_entsoe_power_statistics,ME_load_actual_entsoe_power_statistics,MK_load_actual_entsoe_power_statistics,NL_load_actual_entsoe_power_statistics,NO_load_actual_entsoe_power_statistics,PL_load_actual_entsoe_power_statistics,PT_load_actual_entsoe_power_statistics,RO_load_actual_entsoe_power_statistics,RS_load_actual_entsoe_power_statistics,SE_load_actual_entsoe_power_statistics,SI_load_actual_entsoe_power_statistics,SK_load_actual_entsoe_power_statistics
207,9218.0,1403.19,10526.0,4258.86,7273.0,8220.0,69854.9183673,3770.1,1080.5,31173.0,10046.2,54985.0,6281.0,2104.0,5198.14,3568.6,2209.47,43637.0,1504.0,927.0,981.0,342.0,765.0,15070.0,15615.62,20472.448979599998,6064.0,6596.0,4417.0,16667.0,1839.0,3593.89
208,7806.0,1451.01,9084.0,3930.7,6152.0,7074.0,57947.6836735,3589.1,880.4,27971.0,8882.67,46812.0,6244.0,1980.0,4896.11,3146.68,2084.76,35518.0,1306.0,697.45,854.0,359.0,767.0,12526.0,13960.87,18852.0408163,4996.0,6158.0,4303.0,13958.0,1622.0,3293.68
209,6693.0,1353.32,8399.0,3741.68,6085.0,6668.0,50339.16326530001,3425.3,829.5,23960.0,8452.77,42756.0,5748.0,1895.0,4513.36,2771.75,2027.56,27885.0,1237.0,637.73,750.0,388.0,834.0,10936.0,13240.68,15982.653061200002,4294.0,5208.0,4017.0,13756.0,1509.0,3230.09
210,9776.0,1461.0,10357.0,3696.96969697,5454.0,8202.0,70526.37362639999,2855.0,978.0,30610.0,9270.0,56854.0,4624.0,2073.0,4785.0,3226.0,2048.0,41240.0,1375.0,776.0,906.0,393.0,795.0,14872.0,13092.0,18097.0,5893.0,6028.0,4281.0,15928.0,1486.0,3421.0
211,9470.0,1436.0,10824.0,3588.88888889,5447.0,7889.0,69178.021978,3590.0,970.0,31258.0,8863.0,58514.0,5016.0,2056.0,4850.0,3283.0,1926.0,42609.0,1361.0,677.0,926.0,371.0,802.0,15098.0,13189.0,18875.0,5989.0,5820.0,4194.0,15716.0,1496.0,3442.0
212,9537.0,1429.0,10800.0,3659.5959596000002,5878.0,7688.0,70453.8461538,2990.0,981.0,31488.0,9134.0,60134.0,4942.0,2030.0,4745.0,3260.0,1965.0,43361.0,1353.0,678.0,924.0,387.0,813.0,15687.0,12829.0,18415.0,6139.0,6044.0,4138.0,15951.0,1478.0,3325.0
213,7603.0,1476.0,11283.0,3752.52525253,5034.0,7966.0,56834.0659341,3612.0,987.0,30377.0,9186.0,60805.0,5056.0,1820.0,5060.0,3191.0,1986.0,43057.0,1366.0,684.0,920.0,396.0,826.0,15454.0,12750.0,13858.0,6033.0,6062.0,4186.0,15613.0,1644.0,3411.0
214,9080.0,1469.0,11468.0,3758.58585859,5738.0,7986.0,63961.5384615,3154.0,979.0,31086.0,9363.0,59786.0,4854.0,1998.0,4798.0,3258.0,1996.0,42520.0,1382.0,689.0,921.0,400.0,808.0,15394.0,12650.0,16722.0,6040.0,6169.0,4161.0,15429.0,1576.0,3403.0
215,7501.0,1485.0,9612.0,3448.48484848,4527.0,6828.0,55164.8351648,3015.0,790.0,27545.0,8021.0,49343.0,4680.0,1912.0,4331.0,2759.0,1947.0,35088.0,1205.0,546.0,788.0,367.0,807.0,12789.0,11613.0,15998.0,4987.0,5240.0,4209.0,12894.0,1315.0,3020.0
216,6997.0,1391.0,8677.0,3427.27272727,4006.0,6692.0,44779.1208791,3131.0,761.0,23412.0,7648.0,43627.0,4451.0,1835.0,4090.0,2459.0,1921.0,29226.0,1140.0,479.0,748.0,385.0,867.0,10854.0,10825.0,14154.0,4479.0,4584.0,4024.0,12467.0,1461.0,2994.0
217,9257.0,1374.0,10718.0,3799.0,5430.0,7691.0,71656.70103089999,4502.0,935.0,30344.0,9178.0,54622.0,4725.0,2010.0,4978.0,3288.0,2030.0,42101.0,1407.0,782.0,914.0,350.0,796.0,14902.0,13366.0,18467.0,5914.0,5738.0,4061.0,15582.0,1822.0,3224.0
218,9499.0,1370.0,10821.0,3925.0,5882.0,7847.0,72863.9175258,4562.0,969.0,30585.0,9120.0,56044.0,4826.0,2027.0,4968.0,3297.0,2058.0,44090.0,1399.0,799.0,885.0,347.0,803.0,15226.0,13136.0,18521.0,6018.0,5784.0,4063.0,15824.0,1737.0,3317.0
219,9658.0,1378.0,10726.0,3953.0,5406.0,7829.0,72577.31958760001,4675.0,991.0,30903.0,9450.0,55718.0,4785.0,2004.0,4987.0,3299.0,2034.0,43399.0,1367.0,783.0,854.0,355.0,730.0,15284.0,13035.0,18572.0,6119.0,5844.0,4011.0,16242.0,1748.0,3248.0
220,7197.0,1340.0,8510.0,3914.0,3572.0,8054.0,53520.6185567,3640.0,1008.0,30618.0,8658.0,44971.0,5241.0,2010.0,4947.0,3282.0,1913.0,43443.0,1360.0,568.0,874.0,345.0,767.0,11673.0,11853.0,18569.0,6004.0,5615.0,3913.0,13737.0,1717.0,3245.0
221,8492.0,1390.0,9542.0,3994.0,4663.0,7881.0,63053.6082474,3978.0,1001.0,30463.0,9153.0,49082.0,4867.0,1995.0,4918.0,3294.0,1958.0,43176.0,1346.0,796.0,875.0,356.0,830.0,12853.0,12780.0,18289.0,6027.0,5870.0,4066.0,14893.0,1754.0,3369.0
222,7467.0,1400.0,8776.0,3923.0,4429.0,6826.0,57441.23711340001,3570.0,795.0,26933.0,8224.0,44797.0,4230.0,1832.0,4437.0,2834.0,1911.0,36001.0,1174.0,668.0,731.0,358.0,795.0,11784.0,11832.0,16486.0,5014.0,5441.0,4082.0,13270.0,1511.0,3080.0
223,6672.0,1343.0,8300.0,3573.0,4011.0,6282.0,49890.7216495,3422.0,772.0,22996.0,7961.0,40802.0,3800.0,1783.0,4227.0,2428.0,1882.0,30132.0,1125.0,592.0,702.0,372.0,872.0,10444.0,11336.0,14347.0,4428.0,4616.0,4001.0,12635.0,1503.0,3079.0
224,7044.0,1434.0,8718.0,4928.0,5731.0,7812.0,49446.39175259999,3543.6,995.0,30480.0,9307.0,44113.71400000001,6151.0,2030.0,3953.0,3394.0,2106.0,42043.0,1408.0,574.0,906.0,361.0,756.0,11430.0,13178.0,18954.0,5986.0,6101.0,4190.0,16130.0,1672.0,3377.0
225,9753.0,1451.0,10656.0,4651.0,7884.0,8166.0,69964.9484536,4574.0,1001.0,30885.0,9113.0,53967.777,6272.0,2053.0,4987.0,3415.0,2183.0,42863.0,1460.0,753.0,960.0,364.0,799.0,14688.0,14677.0,18914.0,6199.0,6261.0,4313.0,16138.0,1717.0,3518.0
226,9719.0,1463.0,10878.0,4904.0,7724.0,8111.0,71340.20618560001,4555.5,1030.0,31262.0,9052.0,54079.052,6298.0,2022.0,5029.0,3416.0,2191.0,43327.0,1477.0,768.0,951.0,369.0,793.0,14615.0,14162.0,19206.0,6233.0,6266.0,4501.0,16402.0,1711.0,3530.0
227,9398.0,1465.0,10663.0,4675.0,7538.0,7977.0,70151.5463918,4813.6,1016.0,31560.0,8973.0,54071.288,6041.0,2012.0,5016.0,3421.0,2185.0,43562.0,1418.0,689.0,932.0,363.0,815.0,14959.0,14522.0,19069.0,6309.0,6326.0,4454.0,16210.0,1686.0,3440.0
228,9248.0,1430.0,10792.0,4563.0,7551.0,7811.0,70003.0927835,4499.1,1012.0,31451.0,9290.0,53798.324,5914.0,1997.0,4914.0,3391.0,2207.0,42243.0,1410.0,813.0,918.0,360.0,760.0,14734.0,14426.0,18893.0,6276.0,6306.0,4298.0,16256.0,1670.0,3363.0
229,7864.0,1428.0,9441.0,4806.0,6219.0,6716.0,59172.1649485,3704.7,815.0,27897.0,8186.0,45812.802,5709.0,1864.0,4556.0,3037.0,1903.0,34335.0,1230.0,725.0,770.0,366.0,750.0,12630.0,13576.0,17318.0,5203.0,5196.0,4089.0,14304.0,1519.0,3014.0
230,6821.0,1376.0,8740.0,4761.0,6008.0,6442.0,50828.86597940001,3408.8,784.0,23987.0,7863.0,41747.098,5374.0,1814.0,4183.0,2794.0,2051.0,28923.0,1184.0,686.0,734.0,386.0,784.0,11281.0,12497.0,14644.0,4559.0,4541.0,3940.0,14042.0,1490.0,3069.0
231,9320.0,1415.13,10870.0,3904.0,7974.0,7964.0,70794.1020408,4588.7,977.5,30347.0,9240.79,53234.0,6259.0,2046.0,5152.74,3401.0,2086.21,43026.0,1498.0,793.79,953.0,336.0,769.0,15219.0,13384.0,19784.6938776,5934.0,6296.0,4101.0,15449.0,1803.0,3418.38
232,9467.0,1408.86,10676.0,3923.0,7869.0,8080.0,70773.6836735,4569.0,995.6,30621.0,9081.45,55335.0,6609.0,2048.0,5151.32,3432.0,2093.79,42969.0,1516.0,915.82,968.0,336.0,717.0,14557.0,12931.0,20003.0612245,6004.0,6334.0,4056.0,15202.0,1748.0,3474.08
233,9606.0,1408.05,10748.0,3979.0,7862.0,7981.0,70800.0,4597.4,979.05,30655.0,9216.65,54655.0,6673.0,2037.0,5149.88,3343.48,2111.2,45590.0,1512.0,812.89,972.0,345.0,713.0,14970.0,12693.0,19804.081632700007,5996.0,6344.0,3986.0,15455.0,1763.0,3449.85
234,9673.0,1396.9,10942.0,4012.0,8090.0,8016.0,70202.0408163,4685.3,986.61,30729.0,9245.92,55301.0,6735.0,2050.0,5169.57,3349.19,2099.84,29780.0,1510.0,830.65,964.0,344.0,747.0,15091.0,12844.0,20054.081632700007,6077.0,6434.0,3996.0,15581.0,1765.0,3406.45
235,9298.0,1390.61,10893.0,4014.0,8049.0,8045.0,69925.5102041,4590.8,992.04,31460.0,9159.53,55412.0,6581.0,2063.0,5095.09,3396.4,2078.43,35828.0,1495.0,918.14,951.0,340.0,744.0,15164.0,13047.0,19861.2244898,6168.0,6298.0,3955.0,15498.0,1727.0,3416.34
236,7744.0,1445.82,9394.0,3770.0,6290.0,6968.0,58125.5102041,3707.5,788.73,27957.0,8119.3,46519.0,6250.0,1945.0,4727.09,2950.49,1981.85,33134.0,1293.0,796.04,776.0,344.0,773.0,12695.0,11950.0,18136.7346939,5005.0,5681.0,3947.0,12824.0,1601.0,3178.53
237,6872.0,1364.04,8791.0,3665.0,6392.0,6610.0,50405.102040800004,3488.7,764.08,24209.0,8183.04,41548.0,5817.0,1867.0,4497.3,2647.29,1952.49,28217.0,1162.0,736.23,717.0,383.0,835.0,11167.0,11166.0,15384.693877599999,4439.0,4911.0,3877.0,12289.0,1503.0,3124.36
238,9016.0,1391.73,10616.0,4069.74,7227.0,7963.0,69569.3469388,4526.3,1013.0,31817.0,9363.04,52888.0,5888.0,2100.0,5171.27,3484.12,2046.61,44173.0,1515.0,895.57,944.0,353.0,697.0,14864.0,13666.46,20155.1020408,6039.0,6310.0,4104.0,15194.0,1788.0,3411.88
239,9304.0,1393.02,10886.0,4066.83,7294.0,8216.0,71048.85714289999,4621.8,998.3,31826.0,9186.93,53416.0,6035.0,2150.0,5311.83,3543.84,2123.7,47326.0,1500.0,896.24,938.0,349.0,694.0,14537.0,14074.14,20604.081632700007,6135.0,6424.0,4175.0,15321.0,1873.0,3546.44
240,9366.0,1409.26,10531.0,4137.19,7485.0,8165.0,70769.1530612,4645.9,1047.5,31898.0,9410.84,53105.0,6124.0,2207.0,5517.67,3485.53,2140.38,48168.0,1540.0,851.94,950.0,350.0,708.0,15020.0,14026.93,20183.6734694,6176.0,6447.0,4135.0,15672.0,1897.0,3571.54
241,9339.0,1427.0,10658.0,4167.27,7465.0,7932.0,68770.2244898,4518.4,1007.3,31728.0,9549.66,53064.0,6353.0,2225.0,5547.2,3501.46,2168.25,45223.0,1515.0,922.11,945.0,348.0,703.0,14297.0,13856.13,19594.8979592,6196.0,6106.0,4245.0,15307.0,1880.0,3499.4
242,9287.0,1424.94,10843.0,4190.86,7134.0,7856.0,69503.36734689999,4480.0,1029.1,32172.0,10155.6,53429.0,6392.0,2234.0,5387.61,3498.51,2176.27,31404.0,1518.0,931.89,915.0,355.0,668.0,14777.0,14089.28,19844.8979592,6249.0,5830.0,4195.0,15252.0,1843.0,3467.62
243,7501.0,1425.63,9381.0,3817.72,6137.0,6794.0,57254.3979592,3629.8,870.3,28767.0,8784.14,44903.0,6031.0,2108.0,4906.04,3008.31,2078.05,33202.0,1292.0,822.48,779.0,356.0,651.0,12891.0,12832.84,18224.4897959,5163.0,5412.0,3978.0,12823.0,1632.0,3211.42
244,6726.0,1349.44,8339.0,3817.58,6357.0,6469.0,48651.8163265,3406.7,825.7,24180.0,8453.04,39824.0,5486.0,1996.0,4215.02,2728.78,2022.21,29707.0,1199.0,621.73,747.0,387.0,695.0,10649.0,12086.26,15160.2040816,4469.0,4769.0,3881.0,12421.0,1507.0,3196.23
245,10939.0,1712.0,12412.0,6011.11111111,7347.0,9675.0,74825.2747253,5117.0,1346.0,37202.0,12309.0,81772.0,6710.0,2474.0,5405.0,3628.0,2152.0,47798.0,1768.0,963.0,1229.0,508.0,1207.0,17402.0,22659.0,21198.0,6994.0,7672.0,5878.0,24372.0,1859.0,4080.0
246,10778.0,1755.0,12468.0,5814.14141414,7409.0,9671.0,74931.86813189999,5240.0,1350.0,37544.0,12499.0,83967.0,6475.0,2388.0,5375.0,3722.0,2209.0,49047.0,1734.0,957.0,1262.0,490.0,1124.0,17718.0,22858.0,21048.0,7110.0,7527.0,6015.0,23637.0,1856.0,4010.0
247,10719.0,1727.0,12558.0,5508.08080808,7355.0,9682.0,75743.956044,5512.0,1370.0,37926.0,12608.0,84807.0,6624.0,2477.0,5419.0,3710.0,2156.0,49881.0,1669.0,902.0,1205.0,446.0,1037.0,17836.0,23064.0,21307.0,7318.0,7568.0,5752.0,24286.0,1896.0,3986.0
248,11166.0,1762.0,12694.0,5406.06060606,7405.0,9732.0,74319.78021980001,5225.0,1353.0,36609.0,13015.0,88880.0,6591.0,2463.0,5451.0,3649.0,2156.0,49077.0,1689.0,860.0,1243.0,493.0,1070.0,18060.0,22744.0,21320.0,7116.0,7556.0,5860.0,24150.0,1872.0,3943.0
249,10931.0,1762.0,12805.0,5622.22222222,7464.0,9813.0,75515.38461539999,5512.0,1393.0,36178.0,13919.0,91529.0,6852.0,2497.0,5539.0,3752.0,2176.0,49786.0,1677.0,947.0,1248.0,480.0,1092.0,17966.0,22742.0,21346.0,7112.0,7736.0,5745.0,24911.0,1881.0,4028.0
250,9458.0,1741.0,11363.0,5201.01010101,6474.0,8608.0,61386.81318680001,4552.0,1278.0,30918.0,12429.0,80253.0,5681.0,2275.0,4969.0,3160.0,2090.0,40714.0,1489.0,792.0,1124.0,420.0,1011.0,15462.0,21765.0,19035.0,5061.0,6928.0,5700.0,23123.0,1723.0,3660.0
251,8545.0,1685.0,10860.0,4977.77777778,5826.0,8235.0,55626.3736264,4919.0,1213.0,27215.0,11369.0,75069.0,5639.0,2151.0,4816.0,2701.0,2056.0,34564.0,1420.0,779.0,1101.0,491.0,1135.0,13689.0,20051.0,16577.0,4903.0,5907.0,5613.0,21124.0,1640.0,3663.0
252,10375.0,1686.0,11622.0,5272.0,7378.0,9044.0,76820.61855669999,5456.0,1238.0,35739.0,12978.0,72219.0,5996.0,2233.0,5165.0,3596.0,2128.0,46305.0,1589.0,917.0,1086.0,446.0,1203.0,16431.0,22602.0,20463.0,7035.0,6720.0,5589.0,24696.0,1840.0,3723.0
253,10648.0,1629.0,11848.0,5512.0,7502.0,9268.0,76818.556701,5270.0,1267.0,36081.0,13426.0,75029.0,5993.0,2260.0,5298.0,3701.0,2101.0,48180.0,1576.0,867.0,1113.0,453.0,1200.0,16708.0,22022.0,20698.0,7159.0,6793.0,5543.0,23338.0,1885.0,3851.0
254,10262.0,1704.0,12222.0,5619.0,7341.0,9259.0,75524.742268,5294.0,1289.0,35562.0,13308.0,77331.0,6582.0,2286.0,5425.0,3588.0,2152.0,48575.0,1598.0,780.0,1116.0,463.0,1172.0,16787.0,21877.0,20880.0,7146.0,7216.0,5656.0,23376.0,1823.0,3859.0
255,10570.0,1660.0,11917.0,5488.0,7470.0,9249.0,77121.6494845,5467.0,1320.0,35422.0,13644.0,74910.0,6087.0,2226.0,5342.0,3544.0,2148.0,48566.0,1632.0,783.0,1157.0,436.0,1132.0,16654.0,21562.0,20785.0,7122.0,7039.0,5476.0,23241.0,1854.0,3851.0
256,10407.0,1670.0,11897.0,5657.0,7549.0,9190.0,76896.9072165,5469.0,1314.0,35523.0,13913.0,73816.0,5092.0,2274.0,5353.0,3558.0,2007.0,48398.0,1683.0,858.0,1141.0,444.0,1131.0,16760.0,21975.0,20686.0,7354.0,7024.0,5396.0,24410.0,1837.0,3793.0
257,9030.0,1607.0,10199.0,5162.0,6297.0,8142.0,64232.98969069999,4522.0,1176.0,31221.0,12857.0,65747.0,5594.0,2065.0,4862.0,3002.0,2024.0,40173.0,1452.0,708.0,1001.0,437.0,1100.0,14043.0,20657.0,18762.0,5815.0,6552.0,5146.0,21244.0,1738.0,3483.0
258,7981.0,1557.0,9659.0,4976.0,5650.0,7559.0,57368.04123709999,4433.0,1145.0,26980.0,12764.0,61755.0,4765.0,1940.0,4607.0,2609.0,1994.0,33360.0,1398.0,729.0,977.0,437.0,1124.0,12442.0,19591.0,16328.0,5175.0,5485.0,4985.0,20561.0,1584.0,3366.0
259,10569.0,1773.0,12119.0,6142.0,9350.0,9412.0,77336.0824742,5416.0,1303.0,36704.0,12904.0,74749.86099999999,7351.0,2356.0,5388.0,3657.0,2260.0,46258.0,1609.0,922.0,1108.0,492.0,963.0,16855.0,20234.0,21419.0,7344.0,7498.0,5854.0,22888.0,1921.0,3806.0
260,10378.0,1759.0,11977.0,5912.0,9328.0,9002.0,75735.0515464,5278.2,1254.0,36612.0,12179.0,73645.599,7750.0,2312.0,5425.0,3786.0,2266.0,48250.0,1568.0,863.0,1052.0,495.0,1163.0,16863.0,19698.0,20906.0,7549.0,7357.0,5884.0,21031.0,1897.0,3871.0
261,10495.0,1742.0,12376.0,5905.0,9601.0,9139.0,76685.5670103,5342.4,1227.0,36439.0,12000.0,74325.33,7293.0,2301.0,5470.0,3973.0,2220.0,48611.0,1589.0,880.0,1071.0,493.0,1181.0,17131.0,19995.0,20891.0,7354.0,7327.0,5791.0,21463.0,1938.0,3833.0
262,10585.0,1760.0,12263.0,5796.0,9306.0,9266.0,77293.814433,5574.2,1228.0,36260.0,11694.0,73782.47200000001,7280.0,2290.0,5399.0,3855.0,2271.0,48363.0,1574.0,868.0,1079.0,493.0,1149.0,16937.0,19880.0,20795.0,7363.0,7574.0,5789.0,21880.0,1962.0,3832.0
263,10508.0,1731.0,12043.0,5827.0,9390.0,9227.0,76404.12371130001,5401.0,1259.0,36343.0,12055.0,73797.73599999999,7070.0,2224.0,5497.0,3873.0,2235.0,48462.0,1624.0,947.0,1096.0,489.0,1176.0,16723.0,19322.0,20596.0,7498.0,7345.0,5668.0,20575.0,1915.0,3922.0
264,9358.0,1742.0,10709.0,5591.0,8039.0,8099.0,64749.4845361,4278.9,1038.0,32225.0,10482.0,69061.598,6873.0,2120.0,5003.0,3438.0,2149.0,38433.0,1400.0,831.0,940.0,483.0,1133.0,14481.0,18376.0,18839.0,6075.0,6949.0,5599.0,18283.0,1758.0,3595.0
265,8376.0,1645.0,10175.0,5492.0,7245.0,7865.0,57405.154639199995,4114.8,1005.0,28482.0,10230.0,67870.572,6901.0,2024.0,4818.0,3118.0,2132.0,31699.0,1322.0,765.0,861.0,494.0,1255.0,13229.0,18236.0,16330.0,5377.0,6070.0,5348.0,17958.0,1673.0,3552.0
266,11036.0,1798.0,12321.0,6379.0,9999.0,9807.0,76826.6020408,5507.9,1380.5,36561.0,14305.89,84250.0,7844.0,2538.0,5694.69,3765.0,2299.48,49797.0,1702.0,942.06,1122.0,495.0,1153.0,16771.0,23662.0,22541.8367347,7268.0,7693.0,6180.0,25292.0,1992.0,3990.11
267,11463.0,1796.0,12406.0,6323.0,10178.0,10208.0,78245.6020408,5581.4,1345.6,36561.0,14089.15,84724.0,7696.0,2577.0,5912.18,3843.0,2285.87,51232.0,1746.0,1013.32,1162.0,495.0,1084.0,17100.0,23930.0,22916.3265306,7365.0,7784.0,6023.0,24834.0,2005.0,4187.23
268,10995.0,1836.0,12879.0,6585.0,9940.0,10430.0,78336.6836735,5594.2,1362.0,36929.0,14326.7,84752.0,8302.0,2614.0,5845.05,3802.0,2249.84,50952.0,1720.0,891.78,1156.0,499.0,1178.0,17112.0,23960.0,22897.9591837,7330.0,7970.0,6123.0,25413.0,2071.0,4161.57
269,11187.0,1863.0,12402.0,6646.0,9938.0,9999.0,77752.0204082,5685.9,1389.1,36281.0,14078.17,84789.0,7475.0,2573.0,5837.41,3761.0,2176.09,51997.0,1755.0,884.82,1163.0,521.0,1246.0,17266.0,24101.0,22612.244897999997,7338.0,8187.0,6230.0,26011.0,2060.0,4069.68
270,11157.0,1844.0,12316.0,6214.0,9820.0,10348.0,78549.0918367,5551.2,1417.2,35967.0,14854.62,83713.0,7422.0,2539.0,5880.64,3686.0,2216.06,51283.0,1757.0,1024.55,1143.0,500.0,1176.0,16978.0,23780.0,22809.1836735,7165.0,7953.0,6169.0,25546.0,2064.0,4142.08
271,10085.0,1830.0,10897.0,6359.0,7912.0,9225.0,65892.0612245,4668.4,1250.9,31102.0,12205.44,68570.0,7614.0,2452.0,5586.54,3216.0,2107.54,41347.0,1579.0,820.24,1051.0,493.0,1166.0,14430.0,20955.0,20742.8571429,5843.0,7313.0,6211.0,21522.0,1985.0,3951.71
272,8651.0,1753.0,10058.0,6312.0,7739.0,8517.0,57304.6632653,4324.0,1181.9,26677.0,11285.73,63565.0,7309.0,2266.0,5241.45,2836.0,2084.64,32921.0,1500.0,711.13,993.0,516.0,1313.0,13233.0,19642.0,17720.4081633,5230.0,6520.0,6085.0,19753.0,1846.0,3835.13
273,11336.0,1984.69,12617.0,6697.86,9608.0,10088.0,76095.1020408,5354.4,1334.4,37692.0,12386.66,81101.0,7788.0,2751.0,6145.24,3722.71,2207.0,51075.0,1789.0,833.59,1144.0,544.74,1244.0,16889.0,22112.14,23035.7142857,7447.0,8268.0,6611.0,23761.0,2111.0,4301.58
274,11551.0,1953.35,12698.0,6596.35,9837.0,10271.0,77378.20408160001,5500.4,1314.3,37865.0,12241.21,87337.0,7928.0,2807.0,6082.94,3757.15,2195.17,53007.0,1797.0,880.72,1154.0,519.6,1227.0,17380.0,21199.1,23388.7755102,7451.0,8214.0,6509.0,23542.0,2125.0,4296.53
275,11531.0,1943.69,12705.0,6660.52,9910.0,10348.0,78237.9795918,5335.9,1320.7,39842.0,11862.64,91469.0,8124.0,2767.0,6076.78,3747.48,1716.31,52769.0,1778.0,778.85,1139.0,525.52,1226.0,17662.0,20153.73,23604.08163270001,7551.0,8129.0,6476.0,22307.0,2153.0,4349.28
276,11544.0,1941.13,12421.0,6860.37,9868.0,10774.0,77829.8163265,5255.7,1286.4,39986.0,11615.24,91649.0,7746.0,2723.0,6078.17,3767.81,2265.8,52119.0,1802.0,694.41,1129.0,505.13,1099.0,17117.0,19585.23,23738.7755102,7829.0,8168.0,6450.0,21290.0,2171.0,4342.45
277,11551.0,1944.34,12320.0,6504.7,9885.0,10821.0,77783.67346939999,5106.2,1279.9,40006.0,12202.62,91771.0,7732.0,2695.0,6137.3,3802.78,2222.35,52094.0,1752.0,824.75,1116.0,498.63,1192.0,17124.0,19147.44,23404.08163270001,7860.0,8162.0,6501.0,20771.0,2170.0,4444.27
278,10210.0,1941.4,11031.0,6396.68,8196.0,9676.0,65422.5510204,4269.6,1083.9,34112.0,11176.99,84508.0,7321.0,2556.0,5808.0,3364.32,2102.31,42921.0,1514.0,658.52,932.0,490.48,1184.0,14941.0,18333.57,20678.571428599997,6447.0,7798.0,6501.0,19188.0,2027.0,4070.21
279,9259.0,1837.29,10340.0,6308.31,8022.0,9148.0,59192.5714286,4118.5,1034.1,29169.0,10622.09,79672.0,6980.0,2439.0,5520.95,2950.27,2124.0,35233.0,1443.0,670.12,895.0,504.86,1264.0,13378.0,17919.14,17836.7346939,5798.0,6649.0,6348.0,19017.0,1922.0,4011.16
280,10825.0,1765.0,11849.0,5091.91919192,7533.0,9554.0,68595.60439559999,4612.0,1193.0,33827.0,11319.0,71540.0,4470.0,2509.0,5423.0,3691.0,2127.0,45405.0,1577.0,749.0,1065.0,464.0,1003.0,16407.0,18547.0,20509.0,6826.0,7120.0,5993.0,21059.0,1829.0,3851.0
281,10850.0,1755.0,11725.0,5101.01010101,7540.0,9392.0,70284.61538460001,4500.0,1172.0,33446.0,11282.0,73329.0,4695.0,2514.0,5361.0,3756.0,2096.0,46954.0,1537.0,751.0,1085.0,463.0,1022.0,16276.0,18261.0,20460.0,6829.0,7694.0,6100.0,20381.0,1817.0,3901.0
282,10624.0,1771.0,11471.0,5249.49494949,7436.0,9313.0,69943.956044,4648.0,1194.0,32571.0,11202.0,73196.0,5379.0,2439.0,5356.0,3772.0,2101.0,48013.0,1542.0,808.0,1061.0,454.0,1108.0,16257.0,18082.0,20395.0,6675.0,7341.0,6117.0,20404.0,1780.0,3835.0
283,10304.0,1716.0,11741.0,5262.62626263,7340.0,9290.0,69724.17582419999,3546.0,1191.0,27102.0,11100.0,73039.0,5155.0,2414.0,5354.0,3805.0,2019.0,45882.0,1539.0,722.0,1056.0,436.0,1005.0,16042.0,17041.0,20265.0,6579.0,7251.0,5836.0,20508.0,1692.0,3762.0
284,10327.0,1642.0,11537.0,5123.23232323,5149.0,9041.0,52421.978022,3742.0,1029.0,23052.0,10051.0,73833.0,5340.0,2364.0,5443.0,3363.0,1973.0,42507.0,1531.0,764.0,880.0,458.0,1061.0,15976.0,16696.0,20225.0,5330.0,7149.0,5842.0,18316.0,1776.0,3425.0
285,8579.0,1620.0,9969.0,4498.98989899,5703.0,7774.0,53865.9340659,3590.0,1030.0,25004.0,9916.0,65955.0,4566.0,2172.0,4757.0,3074.0,2002.0,34145.0,1384.0,675.0,894.0,419.0,1018.0,13676.0,16424.0,16561.0,4957.0,6395.0,5171.0,17359.0,1595.0,3325.0
286,7854.0,1544.0,9191.0,4060.60606061,5336.0,7515.0,48968.1318681,3195.0,1000.0,22127.0,9467.0,62919.0,4590.0,1935.0,4283.0,2617.0,1950.0,28121.0,1121.0,622.0,813.0,445.0,978.0,11530.0,16088.0,13330.0,4381.0,5372.0,4805.0,16829.0,1289.0,3206.0
287,9966.0,1563.0,11061.0,3979.0,6184.0,8455.0,73134.02061860001,4757.0,1125.0,32984.0,10371.0,65002.0,4347.0,2111.0,5050.0,3528.0,1917.0,42706.0,1475.0,889.0,1026.0,422.0,826.0,15030.0,17645.0,19473.0,6621.0,5770.0,4830.0,18910.0,1744.0,3533.0
288,9841.0,1528.0,10905.0,4219.0,5994.0,8414.0,73009.2783505,4812.0,1141.0,33463.0,10401.0,66943.0,3219.0,2119.0,4949.0,3540.0,1846.0,44517.0,1462.0,856.0,1020.0,405.0,887.0,14829.0,16896.0,19675.0,6724.0,6044.0,4929.0,18785.0,1720.0,3507.0
