,AT_load_actual_entsoe_power_statistics,BA_load_actual_entsoe_power_statistics,BE_load_actual_entsoe_power_statistics,BG_load_actual_entsoe_power_statistics,CH_load_actual_entsoe_power_statistics,CZ_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_power_statistics,DK_load_actual_entsoe_power_statistics,EE_load_actual_entsoe_power_statistics,ES_load_actual_entsoe_power_statistics,FI_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_power_statistics,GR_load_actual_entsoe_power_statistics,HR_load_actual_entsoe_power_statistics,HU_load_actual_entsoe_power_statistics,IE_load_actual_entsoe_power_statistics,IS_load_actual_entsoe_power_statistics,IT_load_actual_entsoe_power_statistics,LT_load_actual_entsoe_power_statistics,LU_load_actual_entsoe_power_statistics,LV_load_actual_entsoe_power_statistics,ME_load_actual_entsoe_power_statistics,MK_load_actual_entsoe_power_statistics,NL_load_actual_entsoe_power_statistics,NO_load_actual_entsoe_power_statistics,PL_load_actual_entsoe_power_statistics,PT_load_actual_entsoe_power_statistics,RO_load_actual_entsoe_power_statistics,RS_load_actual_entsoe_power_statistics,SE_load_actual_entsoe_power_statistics,SI_load_actual_entsoe_power_statistics,SK_load_actual_entsoe_power_statistics
323,8216.0,1626.0,10495.0,5179.0,6299.0,8002.0,65904.12371130001,4218.0,964.0,35888.0,10800.0,64328.0,6253.0,2412.0,4992.0,3931.0,1917.0,40584.0,1213.0,764.0,833.0,472.0,1089.0,14096.0,17250.0,19158.0,6703.0,6340.0,5695.0,18310.0,1654.0,3355.0
324,8291.0,1647.0,10554.0,5098.0,6458.0,7988.0,66846.3917526,4232.0,956.0,34485.0,10971.0,62687.0,6240.0,2441.0,5006.0,3880.0,1981.0,41070.0,1215.0,766.0,824.0,475.0,1096.0,14271.0,17247.0,19164.0,7213.0,6475.0,5705.0,18731.0,1643.0,3352.0
325,8384.0,1648.0,10462.0,5181.0,6553.0,7986.0,66879.38144330001,4240.0,973.0,33943.0,10868.0,61994.0,6243.0,2415.0,5034.0,3844.0,1972.0,41023.0,1218.0,761.0,817.0,475.0,1064.0,14289.0,16729.0,19114.0,7018.0,6435.0,5726.0,18054.0,1639.0,3343.0
326,8014.0,1625.0,10166.0,5106.0,6284.0,7724.0,63625.7731959,3944.0,948.0,32874.0,10903.0,59722.0,6192.0,2377.0,4959.0,3752.0,1962.0,40337.0,1205.0,810.0,802.0,447.0,1086.0,13676.0,16351.0,19001.0,6733.0,6472.0,5621.0,16674.0,1625.0,3319.0
327,7199.0,1582.0,9336.0,4821.0,5750.0,6822.0,55316.4948454,3640.0,906.0,30206.0,10444.0,53121.0,5963.0,2227.0,4482.0,3426.0,1947.0,34659.0,1141.0,702.0,782.0,433.0,1027.0,12493.0,15915.0,16902.0,5984.0,6109.0,5328.0,15872.0,1486.0,3076.0
328,7046.0,1619.0,9365.0,5177.0,5901.0,7121.0,54481.443299,3644.0,860.0,29623.0,10203.0,51468.0,6122.0,2141.0,4432.0,3401.0,1920.0,33077.0,1137.0,700.0,764.0,466.0,1224.0,12298.0,15757.0,16272.0,5934.0,5790.0,5558.0,15824.0,1476.0,3058.0
329,8575.0,1606.0,11021.0,4496.0,8061.0,8252.0,67287.628866,4245.3,979.0,33375.0,10645.0,63424.111,6351.0,2407.0,5073.0,3762.0,2248.0,40544.0,1225.0,827.0,840.0,471.0,1010.0,14334.0,17674.0,19601.0,7171.0,7046.0,5513.0,18411.0,1693.0,3527.0
330,8488.0,1622.0,11052.0,4762.0,7890.0,8261.0,67140.2061856,4256.7,995.0,33596.0,10773.0,63011.474,6253.0,2436.0,5136.0,3849.0,2191.0,40779.0,1231.0,739.0,850.0,459.0,1047.0,14388.0,18123.0,19590.0,7074.0,7164.0,5676.0,18523.0,1716.0,3578.0
331,8474.0,1657.0,11008.0,5100.0,8224.0,8275.0,67983.5051546,4277.6,1006.0,34286.0,10774.0,66446.854,6286.0,2449.0,5143.0,3721.0,2250.0,40423.0,1252.0,771.0,869.0,461.0,1090.0,14359.0,18199.0,19657.0,6862.0,7095.0,5728.0,18913.0,1696.0,3635.0
332,8448.0,1663.0,10843.0,5421.0,8164.0,8319.0,67425.7731959,4214.2,994.0,34517.0,10799.0,65141.437999999995,6450.0,2504.0,5169.0,3678.0,2249.0,40686.0,1247.0,790.0,875.0,482.0,1114.0,14309.0,17797.0,19695.0,6946.0,7325.0,5782.0,18436.0,1735.0,3627.0
333,8141.0,1651.0,10388.0,5401.0,8014.0,7927.0,64756.7010309,3933.2,982.0,33307.0,10798.0,63214.691,6358.0,2510.0,5101.0,3538.0,2230.0,39908.0,1235.0,798.0,884.0,498.0,1072.0,13858.0,16292.0,19440.0,6653.0,7441.0,5872.0,17246.0,1678.0,3571.0
334,7322.0,1663.0,9638.0,5091.0,7221.0,6945.0,56288.65979380001,3759.8,913.0,29813.0,10408.0,57550.693,6349.0,2356.0,4668.0,3239.0,2160.0,33383.0,1153.0,761.0,779.0,496.0,1118.0,12779.0,15628.0,17100.0,6065.0,6985.0,5831.0,16091.0,1550.0,3271.0
335,7344.0,1644.0,9501.0,5198.0,6962.0,7238.0,55026.8041237,3701.2,887.0,29477.0,10004.0,55578.977999999996,6325.0,2263.0,4607.0,3232.0,2140.0,31734.0,1137.0,749.0,777.0,518.0,1273.0,12674.0,16055.0,16241.0,5804.0,6559.0,5891.0,15969.0,1548.0,3254.0
336,8493.0,1621.0,10803.0,4476.0,8136.0,8324.0,65910.6938776,4276.2,1011.4,36506.0,10944.49,68996.0,5739.0,2462.0,5265.57,4038.0,2217.9,41795.0,1154.0,854.48,766.0,453.0,952.0,14502.0,18998.0,19982.653061200002,7174.0,6345.0,5424.0,19425.0,1715.0,3458.97
337,8481.0,1561.0,10601.0,4396.0,8235.0,8466.0,67097.3265306,4283.8,1021.3,36427.0,10998.72,67878.0,5757.0,2428.0,5333.36,4025.0,2200.03,42793.0,1174.0,859.75,800.0,449.0,938.0,14567.0,18890.0,19865.3061224,7098.0,6289.0,5304.0,19163.0,1712.0,3553.3
338,8349.0,1611.0,10577.0,4523.0,8144.0,8481.0,66924.0204082,4242.3,1011.7,36721.0,10909.18,67577.0,5989.0,2467.0,5312.5,3992.0,2188.52,42756.0,1163.0,776.04,770.0,442.0,953.0,14448.0,18732.0,19926.5306122,7282.0,6372.0,5451.0,19399.0,1745.0,3530.7
339,8486.0,1636.0,10563.0,4637.0,7994.0,8221.0,65994.0510204,4275.3,999.5,36698.0,11063.81,66167.0,6054.0,2463.0,5249.59,3972.0,2192.51,42342.0,1154.0,774.08,763.0,454.0,969.0,14518.0,18788.0,20046.9387755,7223.0,6351.0,5447.0,19255.0,1712.0,3505.87
340,8031.0,1622.0,10227.0,4575.0,7698.0,7932.0,63619.5102041,4054.7,1019.4,35026.0,11139.53,64542.0,5893.0,2385.0,5157.27,3749.0,2183.31,41088.0,1117.0,827.12,775.0,438.0,941.0,13423.0,18336.0,19893.877550999998,6927.0,6510.0,5316.0,18049.0,1666.0,3427.5
341,7342.0,1574.0,9510.0,4446.0,7110.0,6904.0,55986.122449,3842.7,924.6,31951.0,10817.81,59568.0,5795.0,2284.0,4707.37,3436.0,2158.92,34286.0,1140.0,781.99,738.0,434.0,936.0,12381.0,17556.0,17858.1632653,6156.0,6042.0,5172.0,17466.0,1457.0,3185.15
342,7300.0,1608.0,9680.0,4553.0,7162.0,7365.0,56032.5816327,3839.5,929.1,31713.0,10588.97,59860.0,5726.0,2246.0,4470.33,3446.0,2149.3,32446.0,1085.0,790.35,736.0,471.0,1087.0,12416.0,17279.0,17171.4285714,6112.0,5823.0,5273.0,17732.0,1474.0,3153.51
343,8371.0,1584.32,10582.0,4742.35,7770.0,8082.0,66016.0306122,4400.3,1066.2,33564.0,11845.55,64142.0,5967.0,2404.0,5265.65,4054.01,2310.17,40015.0,1356.0,737.17,900.0,422.0,949.0,14469.0,19716.16,19985.7142857,6831.0,6443.0,5412.0,20416.0,1680.0,3530.85
344,8421.0,1630.18,10660.0,4821.75,7490.0,8210.0,66044.0306122,4418.3,1107.7,33416.0,11599.8,64483.0,6157.0,2444.0,5277.02,4141.49,2295.41,41451.0,1357.0,708.88,887.0,444.0,949.0,14587.0,19962.8,20358.1632653,6658.0,6551.0,5431.0,20660.0,1702.0,3546.47
345,8336.0,1598.06,10630.0,4706.63,7782.0,8166.0,65579.5,4277.1,1047.6,32701.0,11404.27,61064.0,6204.0,2408.0,5349.94,4003.12,2266.99,40504.0,1333.0,618.61,876.0,441.0,943.0,14656.0,19775.6,20163.2653061,6398.0,6591.0,5488.0,19928.0,1746.0,3582.41
346,8208.0,1612.4,10443.0,4905.29,7615.0,8191.0,66044.0816327,4200.2,1035.6,32553.0,11145.78,57734.0,6432.0,2366.0,5367.79,3962.74,2274.16,40826.0,1347.0,626.96,867.0,420.0,933.0,14513.0,18659.59,20401.020408200002,6304.0,6494.0,5488.0,18579.0,1721.0,3623.36
347,8115.0,1590.91,10225.0,4930.15,7264.0,7936.0,62601.9081633,3884.3,981.6,31216.0,11043.07,55705.0,6408.0,2355.0,5307.31,3720.84,2301.62,39109.0,1319.0,750.71,857.0,425.0,951.0,13930.0,17487.5,20131.632653099998,6104.0,6612.0,5417.0,18265.0,1648.0,3600.44
348,7294.0,1585.7,9308.0,4744.67,6815.0,7141.0,54575.0714286,3641.7,946.2,28514.0,10775.93,50609.0,6317.0,2258.0,4854.9,3505.42,2271.56,33305.0,1241.0,575.48,814.0,432.0,970.0,12926.0,16968.89,17942.8571429,5566.0,6292.0,5409.0,16943.0,1505.0,3362.73
349,7287.0,1612.5,9350.0,5010.39,7086.0,7537.0,55025.6122449,3765.4,981.8,28438.0,10506.56,52287.0,6115.0,2214.0,4755.85,3522.42,2270.85,32690.0,1255.0,613.48,810.0,473.0,1128.0,12807.0,17201.1,17266.3265306,5659.0,6077.0,5579.0,17226.0,1535.0,3345.31
350,8714.0,1709.0,10781.0,5865.65656566,6458.0,8633.0,64880.219780199994,5050.0,1133.0,36203.0,11735.0,69442.0,6610.0,2510.0,5139.0,3866.0,2099.0,41667.0,1347.0,816.0,931.0,538.0,1236.0,14966.0,18522.0,19720.0,7460.0,6878.0,6288.0,19804.0,1629.0,3675.0
351,8678.0,1677.0,10490.0,5814.14141414,6424.0,8440.0,64028.5714286,4489.0,1110.0,36523.0,11240.0,66271.0,6686.0,2500.0,5155.0,3812.0,2095.0,42591.0,1317.0,752.0,970.0,532.0,1231.0,14746.0,18486.0,19534.0,7509.0,6974.0,6216.0,19527.0,1625.0,3663.0
352,8481.0,1681.0,10521.0,5885.85858586,6207.0,8173.0,62773.6263736,5118.0,1108.0,34840.0,11107.0,63636.0,6578.0,2486.0,5097.0,3838.0,1897.0,41679.0,1315.0,742.0,925.0,528.0,1182.0,14712.0,17770.0,19304.0,7411.0,6838.0,6013.0,19060.0,1654.0,3576.0
353,8486.0,1660.0,10550.0,5622.22222222,6019.0,8110.0,62524.1758242,4986.0,1068.0,35248.0,11102.0,63467.0,6440.0,2444.0,5017.0,3856.0,2088.0,41636.0,1304.0,762.0,920.0,525.0,1169.0,14647.0,18430.0,18990.0,7268.0,6840.0,6008.0,19546.0,1805.0,3522.0
354,8045.0,1644.0,10124.0,5413.13131313,5657.0,7776.0,63004.3956044,3807.0,1061.0,34278.0,11534.0,63055.0,6404.0,2365.0,4910.0,3768.0,2083.0,40753.0,1273.0,759.0,920.0,505.0,1144.0,14306.0,19090.0,18920.0,7169.0,6671.0,5825.0,19483.0,1592.0,3429.0
355,7455.0,1609.0,9653.0,4919.19191919,5426.0,7055.0,55176.92307690001,4028.0,1011.0,32512.0,11333.0,66182.0,5991.0,2258.0,4547.0,3470.0,2031.0,35977.0,1256.0,753.0,905.0,475.0,1107.0,13189.0,18124.0,16998.0,6674.0,6134.0,5382.0,19040.0,1463.0,3288.0
356,7478.0,1661.0,9711.0,4937.37373737,5645.0,7358.0,52869.230769199996,4150.0,1003.0,32436.0,11219.0,66490.0,5613.0,2270.0,4571.0,3409.0,2060.0,35433.0,1208.0,741.0,887.0,535.0,1268.0,13270.0,18372.0,16559.0,6578.0,6081.0,5906.0,19400.0,1456.0,3289.0
357,8804.0,1763.0,10874.0,6101.0,6597.0,8843.0,69870.1030928,4673.0,1204.0,35796.0,12517.0,69379.0,6581.0,2605.0,5236.0,3852.0,2092.0,41298.0,1379.0,804.0,975.0,520.0,1285.0,14589.0,20148.0,20760.0,7538.0,6652.0,6458.0,21274.0,1728.0,3674.0
358,8931.0,1792.0,10846.0,6167.0,6759.0,8828.0,70360.8247423,4669.0,1205.0,36922.0,12950.0,70112.0,6687.0,2648.0,5212.0,3901.0,2091.0,42388.0,1404.0,773.0,989.0,532.0,1328.0,14602.0,19620.0,21000.0,7705.0,6770.0,6454.0,21133.0,1773.0,3689.0
359,8997.0,1757.0,10877.0,6221.0,6634.0,8906.0,70734.02061860001,4777.0,1248.0,36524.0,12935.0,70059.0,6506.0,2637.0,5248.0,3916.0,2056.0,42408.0,1414.0,762.0,999.0,521.0,1270.0,14837.0,20161.0,21074.0,7748.0,6866.0,6394.0,21717.0,1760.0,3654.0
360,8794.0,1748.0,10858.0,6359.0,6668.0,8783.0,70486.5979381,4746.0,1270.0,37059.0,13264.0,68812.0,6544.0,2544.0,5194.0,3960.0,2070.0,42019.0,1429.0,845.0,994.0,505.0,1261.0,14757.0,20524.0,21013.0,7772.0,6882.0,6513.0,21715.0,1765.0,3660.0
361,8383.0,1676.0,10436.0,6341.0,6527.0,8232.0,67396.9072165,4393.0,1191.0,35450.0,12984.0,69077.0,6578.0,2418.0,5175.0,3817.0,2016.0,41334.0,1422.0,836.0,982.0,479.0,1196.0,14142.0,19398.0,20400.0,7470.0,6888.0,6553.0,20229.0,1646.0,3544.0
362,7617.0,1661.0,9760.0,5958.0,6062.0,7314.0,58461.8556701,4092.0,1098.0,32614.0,12131.0,65034.0,6371.0,2335.0,4740.0,3520.0,2050.0,35816.0,1336.0,801.0,913.0,477.0,1174.0,13029.0,18615.0,18087.0,6897.0,6472.0,6304.0,18413.0,1545.0,3292.0
363,7565.0,1659.0,9883.0,6017.0,6164.0,7591.0,58826.8041237,4077.0,1054.0,32613.0,11589.0,64845.0,6365.0,2292.0,4632.0,3482.0,2041.0,34241.0,1312.0,692.0,907.0,511.0,1349.0,13002.0,17725.0,17228.0,6921.0,6237.0,6430.0,18240.0,1445.0,3235.0
364,8947.0,1698.0,10812.0,5548.0,8657.0,8600.0,68704.12371130001,4332.3,1057.0,37993.0,11279.0,70499.342,6550.0,2537.0,5228.0,3652.0,2235.0,41293.0,1286.0,858.0,881.0,498.0,1147.0,14672.0,18821.0,19918.0,7776.0,7189.0,5985.0,19432.0,1755.0,3629.0
365,8652.0,1702.0,10897.0,5627.0,8423.0,8584.0,68174.2268041,4354.5,1071.0,37819.0,11129.0,70258.0,6796.0,2565.0,5271.0,3664.0,2199.0,42006.0,1304.0,818.0,920.0,492.0,1130.0,14634.0,18076.0,20009.0,7744.0,7330.0,5980.0,19935.0,1799.0,3646.0
366,8998.0,1704.0,10951.0,5684.0,8427.0,8609.0,69110.30927839999,4474.2,1052.0,37183.0,11114.0,70315.105,6696.0,2555.0,5279.0,3794.0,2188.0,41568.0,1286.0,790.0,877.0,510.0,1134.0,14818.0,18145.0,20041.0,7741.0,7205.0,6125.0,19049.0,1795.0,3681.0
367,8722.0,1688.0,10959.0,5574.0,8342.0,8468.0,67765.9793814,4425.0,1037.0,37247.0,11323.0,70541.882,6733.0,2558.0,5279.0,3851.0,2186.0,41646.0,1280.0,849.0,880.0,500.0,1178.0,14978.0,18557.0,19885.0,7728.0,7258.0,6045.0,19440.0,1794.0,3649.0
368,8517.0,1662.0,10637.0,5315.0,8379.0,8149.0,66058.76288659999,4131.7,1011.0,35407.0,11395.0,71428.74900000001,6582.0,2552.0,5197.0,3638.0,2241.0,40461.0,1283.0,784.0,878.0,466.0,1118.0,14448.0,18074.0,19584.0,7461.0,7200.0,5527.0,18422.0,1727.0,3493.0
369,7743.0,1619.0,10078.0,4992.0,7683.0,7275.0,57818.556701,3916.9,949.0,32984.0,11144.0,68562.578,6090.0,2365.0,4765.0,3453.0,2227.0,34397.0,1232.0,832.0,835.0,482.0,1087.0,13517.0,18112.0,17807.0,6927.0,6729.0,5588.0,17721.0,1625.0,3359.0
370,7786.0,1675.0,10282.0,5028.0,7420.0,7633.0,58640.20618559999,4015.5,961.0,33668.0,10919.0,69862.87299999999,5780.0,2336.0,4708.0,3444.0,2216.0,33024.0,1207.0,663.0,832.0,518.0,1243.0,13417.0,18874.0,16967.0,6983.0,6511.0,5705.0,18893.0,1648.0,3306.0
371,8150.0,1555.0,10413.0,5040.0,7491.0,8164.0,65481.5102041,4435.6,1044.4,34700.0,11390.79,59805.0,6045.0,2335.0,5278.65,3922.0,2215.99,42054.0,1180.0,843.55,748.0,441.0,973.0,14439.0,19017.0,19778.571428599997,6811.0,6514.0,5453.0,19495.0,1700.0,3607.53
372,8195.0,1559.0,10730.0,4843.0,7558.0,8065.0,66194.1938776,4512.7,1039.0,34878.0,11287.18,61491.0,5941.0,2332.0,5281.98,3946.0,2221.32,42113.0,1154.0,844.77,757.0,441.0,950.0,14623.0,18859.0,19574.4897959,6939.0,6410.0,5345.0,19081.0,1648.0,3567.11
373,8471.0,1561.0,10870.0,4697.0,7889.0,8230.0,66817.36734689999,4436.4,1068.3,34956.0,11320.42,66088.0,5897.0,2343.0,5362.2,3926.0,2214.59,41877.0,1164.0,747.41,769.0,444.0,916.0,14728.0,19186.0,19845.918367299997,6927.0,6383.0,5363.0,20080.0,1741.0,3554.5
374,8606.0,1645.0,10753.0,5020.0,7935.0,8342.0,66099.5204082,4360.8,1053.7,35173.0,11536.51,64798.0,5811.0,2446.0,5365.05,3899.0,2210.58,42435.0,1167.0,815.81,777.0,472.0,989.0,14726.0,19896.0,20056.122449000002,6911.0,6501.0,5691.0,20360.0,1773.0,3643.86
375,8189.0,1597.0,10184.0,5230.0,7598.0,8129.0,62522.4693878,4311.3,1053.4,34286.0,11757.78,61836.0,6611.0,2448.0,5294.73,3794.0,2168.63,41423.0,1172.0,841.76,782.0,468.0,998.0,14034.0,18690.0,19971.428571400003,6733.0,6726.0,5629.0,19221.0,1727.0,3598.29
376,7511.0,1612.0,9485.0,5070.0,6976.0,6926.0,55093.9489796,3839.5,973.9,31473.0,11252.67,56906.0,6474.0,2303.0,4819.66,3531.0,2139.75,35317.0,1119.0,761.07,741.0,470.0,981.0,12972.0,17406.0,17290.8163265,6195.0,6306.0,5581.0,16812.0,1542.0,3282.66
377,7394.0,1630.0,9635.0,5232.0,7056.0,7331.0,55141.4183673,3936.7,957.4,31244.0,10603.7,59602.0,6400.0,2228.0,4716.69,3570.0,2156.36,33410.0,1089.0,753.27,727.0,495.0,1166.0,13118.0,17438.0,16628.5714286,6115.0,6009.0,5558.0,17207.0,1503.0,3213.71
378,9335.0,1885.91,10944.0,6129.24,7734.0,9547.0,67716.8061224,4366.0,1055.7,36175.0,11123.63,65533.0,7344.0,2753.0,5832.0,3977.2,2128.4,42542.0,1393.0,759.86,895.0,527.95,1183.0,14893.0,19090.95,21116.3265306,7416.0,7132.0,6588.0,19162.0,1901.0,4048.39
379,9154.0,1838.23,11148.0,6188.31,7551.0,9412.0,67887.6428571,4328.0,1059.2,36023.0,11276.12,63584.0,7477.0,2671.0,5749.74,3959.7,2142.36,42724.0,1410.0,776.57,875.0,511.45,1174.0,14822.0,19397.66,21268.367346900002,7457.0,7221.0,6377.0,19733.0,1855.0,4006.79
380,9118.0,1774.1,10729.0,6232.21,7749.0,9285.0,68587.8877551,4383.6,1064.9,35573.0,11458.46,63074.0,7298.0,2612.0,5723.45,3986.86,2147.45,43424.0,1425.0,557.51,898.0,510.96,1176.0,14826.0,19387.83,21337.755102000006,7444.0,7163.0,6152.0,19963.0,1806.0,4005.85
381,8942.0,1731.54,10664.0,6088.55,7680.0,9084.0,67458.8469388,4438.6,1078.6,35271.0,11555.5,62719.0,7017.0,2523.0,5622.18,3896.94,2150.73,42523.0,1402.0,619.67,896.0,491.77,1168.0,14671.0,19016.66,21061.2244898,7327.0,6967.0,5868.0,20002.0,1765.0,3905.55
382,8570.0,1627.21,10091.0,5724.94,7884.0,8557.0,64541.3265306,4069.9,1043.2,34184.0,11280.31,64924.0,6721.0,2403.0,5427.22,3843.96,2165.42,40757.0,1386.0,676.86,874.0,460.06,1105.0,14175.0,18135.17,20726.5306122,7079.0,6931.0,5619.0,18901.0,1698.0,3783.99
383,7634.0,1586.26,9762.0,5269.9,7917.0,7624.0,57032.7755102,3849.8,997.0,30929.0,10997.67,61499.0,6275.0,2280.0,4984.26,3571.14,2156.41,34166.0,1326.0,655.27,846.0,441.94,1066.0,13327.0,18120.68,18722.448979599998,6394.0,6405.0,5474.0,18225.0,1571.0,3475.14
384,7633.0,1586.92,9908.0,5271.22,7705.0,7828.0,56747.377551,3971.2,1012.0,31375.0,11119.6,62951.0,6077.0,2212.0,4885.06,3608.36,2184.66,33422.0,1318.0,600.71,843.0,471.34,1195.0,13481.0,18296.66,18140.8163265,6313.0,6254.0,5430.0,18817.0,1568.0,3444.85
385,7265.0,1563.0,9307.0,4506.06060606,4935.0,6707.0,59079.1208791,3792.0,755.0,33222.0,8528.0,43581.0,6930.0,2450.0,4115.0,2967.0,1991.0,36885.0,1177.0,627.0,748.0,487.0,937.0,13252.0,11493.0,17916.0,6418.0,5943.0,4574.0,14189.0,1540.0,3248.0
386,7156.0,1549.0,9605.0,4555.55555556,5011.0,6766.0,58381.31868130001,3793.0,727.0,33442.0,8401.0,44187.0,6807.0,2293.0,3819.0,3138.0,1959.0,35743.0,1175.0,625.0,742.0,472.0,930.0,13576.0,11992.0,17876.0,6563.0,5992.0,4624.0,14270.0,1564.0,3226.0
387,7552.0,1543.0,9821.0,4581.81818182,4986.0,6885.0,59247.25274730001,3843.0,784.0,33419.0,8516.0,44714.0,6559.0,2341.0,4520.0,3046.0,1984.0,35783.0,1172.0,567.0,744.0,476.0,923.0,13749.0,12162.0,17876.0,6366.0,5984.0,4483.0,14556.0,1549.0,3283.0
388,7296.0,1558.0,10117.0,4528.28282828,5109.0,6808.0,59335.1648352,3800.0,785.0,33245.0,8608.0,45043.0,6476.0,2356.0,4625.0,3104.0,1978.0,37143.0,1156.0,583.0,739.0,491.0,928.0,13856.0,12071.0,17856.0,6357.0,5854.0,4531.0,14364.0,1540.0,3232.0
389,7095.0,1517.0,9535.0,4419.19191919,4840.0,6450.0,57813.186813199995,3552.0,760.0,32546.0,8729.0,44961.0,6459.0,2312.0,4624.0,2985.0,1997.0,37006.0,1141.0,652.0,728.0,472.0,941.0,13333.0,11722.0,17631.0,6320.0,5836.0,4544.0,13460.0,1590.0,3191.0
390,6268.0,1528.0,8726.0,4130.303030300001,4528.0,5721.0,49609.89010990001,3289.0,724.0,29434.0,8287.0,40873.0,6340.0,2159.0,4285.0,2819.0,1961.0,34937.0,1051.0,584.0,688.0,436.0,906.0,12240.0,11233.0,15779.0,5849.0,5496.0,4202.0,12550.0,1317.0,2927.0
391,6326.0,1455.0,8654.0,4273.73737374,4407.0,6142.0,50185.7142857,3470.0,720.0,28132.0,8289.0,40735.0,6313.0,2014.0,4111.0,2712.0,1969.0,32925.0,1052.0,583.0,673.0,456.0,962.0,12378.0,11582.0,14937.0,5633.0,5314.0,4157.0,13261.0,1321.0,2933.0
392,7375.0,1547.0,9591.0,4284.0,4374.0,6879.0,59274.2268041,3811.0,789.0,31195.0,8432.0,42708.0,6365.0,2307.0,4476.0,2948.0,1978.0,33813.0,1148.0,625.0,715.0,460.0,889.0,12807.0,12279.0,17889.0,6029.0,5855.0,4474.0,13775.0,1552.0,3012.0
393,7381.0,1516.0,9675.0,4291.0,4507.0,6891.0,59543.2989691,3743.0,750.0,30964.0,8439.0,43103.0,6473.0,2311.0,4328.0,2987.0,1952.0,33832.0,1152.0,644.0,718.0,447.0,872.0,12974.0,12409.0,18091.0,5965.0,5957.0,4356.0,13885.0,1561.0,3058.0
394,7463.0,1550.0,9798.0,4389.0,4372.0,6853.0,59390.7216495,3766.0,741.0,30782.0,8666.0,43530.0,6627.0,2316.0,3720.0,3034.0,1964.0,34767.0,1151.0,557.0,728.0,465.0,901.0,12936.0,12291.0,18255.0,6129.0,5951.0,4561.0,13718.0,1590.0,3069.0
395,7430.0,1505.0,9702.0,4400.0,4296.0,6944.0,59621.64948450001,3767.0,803.0,31218.0,8669.0,43753.0,6803.0,2293.0,4369.0,3089.0,1960.0,35361.0,1155.0,633.0,734.0,471.0,901.0,13000.0,12332.0,18082.0,6090.0,6048.0,4423.0,14156.0,1603.0,3084.0
396,7101.0,1507.0,9629.0,4362.0,4566.0,6569.0,57203.092783500004,3521.0,784.0,30384.0,8716.0,43573.0,7011.0,2290.0,4385.0,2985.0,1962.0,35973.0,1135.0,631.0,730.0,461.0,925.0,12812.0,12060.0,17879.0,6060.0,5793.0,4365.0,13084.0,1585.0,2996.0
397,6436.0,1404.0,8702.0,4055.0,4118.0,5950.0,50225.7731959,3260.0,735.0,28296.0,8569.0,40831.0,6913.0,2097.0,4153.0,2761.0,1890.0,33258.0,1063.0,572.0,685.0,454.0,933.0,11627.0,11500.0,15928.0,5662.0,5546.0,4126.0,12661.0,1435.0,2819.0
398,6444.0,1436.0,8869.0,4191.0,4343.0,6303.0,50555.6701031,3381.0,758.0,27628.0,8591.0,40952.0,6939.0,2012.0,4045.0,2815.0,1889.0,31926.0,1084.0,585.0,680.0,443.0,948.0,11698.0,11887.0,15289.0,5512.0,5088.0,4119.0,13219.0,1404.0,2791.0
399,7384.0,1507.0,9395.0,4449.0,6624.0,6958.0,59279.38144330001,3897.9,820.0,30667.0,8510.0,42373.45,6945.0,2285.0,4685.0,3098.0,2009.0,32717.0,1169.0,657.0,759.0,455.0,873.0,13340.0,12051.0,18457.0,6118.0,6585.0,4360.0,13702.0,1545.0,3230.0
400,7438.0,1540.0,9613.0,4552.0,6609.0,6852.0,59400.0,3972.8,823.0,30613.0,8665.0,42956.692,6953.0,2332.0,4575.0,3135.0,1993.0,33561.0,1194.0,640.0,772.0,474.0,899.0,13242.0,12180.0,18670.0,6213.0,6511.0,4489.0,13765.0,1639.0,3227.0
401,7469.0,1455.0,9649.0,4470.0,6687.0,6892.0,59154.6391753,3918.1,803.0,31150.0,8574.0,43273.214000000014,6948.0,2260.0,4454.0,3156.0,2005.0,33379.0,1181.0,572.0,785.0,452.0,890.0,13207.0,12206.0,18492.0,6269.0,6311.0,4278.0,13884.0,1649.0,3227.0
402,7330.0,1502.0,9712.0,4224.0,6689.0,6940.0,59382.4742268,3936.4,749.0,32244.0,8566.0,43921.893,6975.0,2249.0,3802.0,3291.0,2041.0,34351.0,1193.0,663.0,784.0,456.0,872.0,13585.0,12131.0,18325.0,6501.0,6364.0,4345.0,14000.0,1636.0,3197.0
403,7019.0,1457.0,9521.0,4218.0,6533.0,6542.0,56990.7216495,3609.0,766.0,31998.0,8491.0,44174.224,6486.0,2212.0,4132.0,3057.0,1960.0,33470.0,1166.0,645.0,778.0,440.0,836.0,13446.0,11717.0,18072.0,6346.0,6242.0,4275.0,12947.0,1636.0,3147.0
404,6286.0,1457.0,8834.0,3981.0,5877.0,5720.0,49873.1958763,3380.2,734.0,29071.0,8203.0,41033.615,5914.0,2119.0,4091.0,2938.0,1960.0,31965.0,1087.0,575.0,725.0,438.0,810.0,12272.0,11165.0,16082.0,5802.0,5943.0,4196.0,12321.0,1479.0,2917.0
