,AT_load_actual_entsoe_power_statistics,BA_load_actual_entsoe_power_statistics,BE_load_actual_entsoe_power_statistics,BG_load_actual_entsoe_power_statistics,CH_load_actual_entsoe_power_statistics,CZ_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_power_statistics,DK_load_actual_entsoe_power_statistics,EE_load_actual_entsoe_power_statistics,ES_load_actual_entsoe_power_statistics,FI_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_power_statistics,GR_load_actual_entsoe_power_statistics,HR_load_actual_entsoe_power_statistics,HU_load_actual_entsoe_power_statistics,IE_load_actual_entsoe_power_statistics,IS_load_actual_entsoe_power_statistics,IT_load_actual_entsoe_power_statistics,LT_load_actual_entsoe_power_statistics,LU_load_actual_entsoe_power_statistics,LV_load_actual_entsoe_power_statistics,ME_load_actual_entsoe_power_statistics,MK_load_actual_entsoe_power_statistics,NL_load_actual_entsoe_power_statistics,NO_load_actual_entsoe_power_statistics,PL_load_actual_entsoe_power_statistics,PT_load_actual_entsoe_power_statistics,RO_load_actual_entsoe_power_statistics,RS_load_actual_entsoe_power_statistics,SE_load_actual_entsoe_power_statistics,SI_load_actual_entsoe_power_statistics,SK_load_actual_entsoe_power_statistics
274,6931.391,1182.5851,9237.087,4394.994,6497.616,6842.496,49820.22,3254.7358,852.4948,24261.217,10319.816,62769.117,4890.9463,1687.3958,3913.8828,2636.8362,2037.4062,25718.535,1025.9104,612.9874,691.33185,371.0608,1001.5765,10923.527,16445.027,14619.209,5079.68,5498.272,4842.534,16743.465,1264.9602,2948.2803
275,6236.403,1052.7062,8516.957,3622.164,5872.0977,6158.3755,46635.914,2933.5168,749.92676,22471.35,9292.359,52492.94,4199.301,1497.4597,3625.9324,2524.7944,2007.4839,24559.75,922.8413,612.3279,615.30396,308.07434,830.6256,10150.448,14532.149,13640.384,4671.5,5028.957,4072.9224,14644.002,1180.9993,2737.2637
276,5590.682,987.22327,7734.501,3182.3389,5156.662,5479.734,41563.48,2717.7969,675.9409,19707.93,8267.444,42702.055,3696.5544,1310.6034,3312.1116,2220.3188,1954.0815,21691.512,874.7453,553.3445,574.0958,274.56924,729.16846,9443.09,12662.352,12083.654,4025.2163,4458.7144,3441.7349,12824.369,1076.2571,2510.5662
277,7355.159,1163.136,9464.901,4257.832,7249.3306,7282.1523,53050.742,3345.3784,898.40857,24901.408,10508.71,63121.11,4822.459,1718.1387,4321.8203,2758.6714,2092.6692,27723.025,1106.8505,677.19684,707.9684,343.88907,897.66125,11030.197,16761.297,15876.444,5084.384,5756.5376,4672.4775,17115.25,1394.0098,3149.2158
278,5999.8477,1005.90826,7745.1377,3156.3792,5535.072,5542.9863,45937.176,2667.4678,589.5549,25064.938,7036.5645,38658.195,5285.4414,1676.8544,3889.8545,2246.5376,1964.2998,30952.59,924.0422,618.9321,541.6662,309.42798,597.6208,10412.984,9961.914,13981.537,4826.224,4967.031,3000.1829,10335.139,1262.5768,2661.2698
279,6115.854,1024.8799,8380.029,3471.8215,5684.797,6088.006,46361.94,2857.3254,727.69354,22270.025,9019.127,49408.008,4055.813,1462.3027,3613.8242,2479.751,1994.1799,24607.35,915.41754,613.7032,603.6229,289.16858,773.46735,10071.668,13881.104,13649.227,4622.651,4939.5747,3819.086,14058.121,1180.4747,2715.6765
280,6993.889,988.30005,8429.136,3344.1724,6508.524,6334.899,50757.43,3061.0999,717.2289,24626.957,8112.671,44225.887,5137.893,1604.8412,4296.0933,2277.7524,2018.4423,30867.57,1093.167,656.8063,636.4982,284.98297,600.6322,10866.439,11567.666,14902.967,4748.751,5303.9033,3145.5051,12285.064,1375.0725,2874.5051
281,5695.383,952.549,7798.3047,3056.4524,5439.829,5700.921,44682.984,2623.9185,610.31665,23361.285,7499.2656,39461.797,4400.519,1491.8071,3736.1538,2309.4773,1969.5295,27541.975,886.4285,613.6236,526.5849,266.53833,595.68097,10038.968,10957.179,13674.93,4691.585,4711.508,2970.166,11237.932,1223.2947,2654.4563
282,7650.2363,1184.7167,9673.41,4369.9023,7458.7607,7524.057,54479.035,3446.9165,934.23694,25094.537,10736.696,64776.543,4909.377,1740.669,4469.164,2772.6072,2103.1196,28215.635,1156.7439,686.9922,736.0163,347.72446,907.07886,11267.374,17130.273,16307.799,5094.395,5881.8022,4753.0244,17603.732,1436.5134,3230.1646
283,5929.8213,961.7958,7892.4746,3100.8403,5723.5234,5768.4463,45647.418,2703.8037,624.6151,23654.342,7552.9717,39452.65,4530.465,1509.0162,3852.063,2319.3936,1981.5438,28548.066,918.7435,626.3567,543.35016,269.96802,591.33325,10231.971,10975.729,13918.213,4723.158,4846.5977,2992.3223,11261.036,1246.245,2684.7776
284,5545.4365,1024.9556,7763.6733,3335.1587,5314.908,5428.8135,40178.332,2751.353,682.89026,19602.707,8492.271,45164.03,3909.7305,1323.4995,3276.2122,2291.5732,1969.1133,20879.664,861.61383,550.1887,571.78784,296.5404,801.10474,9476.32,13323.017,11924.709,4063.4573,4515.434,3733.2747,13247.875,1058.3192,2492.2734
285,6297.3906,1026.8678,8487.066,3501.9326,6119.3096,6386.483,47929.344,2906.1992,750.7412,22928.96,9082.229,49280.77,4092.7625,1505.46,3868.2441,2517.8525,2021.272,25724.21,970.90027,640.6857,612.9601,278.2387,714.4136,10171.64,13914.043,14436.416,4702.3706,5086.255,3705.4917,14193.565,1263.283,2844.3828
286,6471.829,1065.2101,8720.759,3703.045,6126.1494,6405.6196,48375.906,3004.9683,776.888,23095.033,9504.186,54178.105,4274.7373,1540.0748,3784.393,2579.748,2024.351,25484.531,960.28955,631.4265,632.5379,309.28827,826.95496,10338.72,14854.916,14199.393,4781.162,5175.538,4135.358,15043.972,1230.8551,2827.8267
287,7007.538,1165.8558,9274.473,4288.749,6581.2695,6916.09,50724.992,3240.7476,855.4825,24409.348,10323.123,62289.477,4831.95,1684.6854,3994.0544,2680.099,2046.3433,26354.445,1033.9299,634.6108,690.37524,358.19574,963.7651,10927.707,16391.172,14956.131,5085.33,5551.752,4750.4375,16686.04,1292.2661,2986.5994
288,7185.491,1063.2551,8993.912,3631.9438,6710.7534,7009.2617,52164.17,3174.9014,844.45776,23159.09,9490.105,51729.25,4262.177,1534.1858,4337.4604,2533.2983,2051.5383,27711.326,1120.1136,678.76587,689.2021,275.19818,690.9879,10814.902,14494.988,15674.549,4605.0977,5405.566,3732.3264,15137.637,1392.3411,3066.3625
289,7369.385,1068.0581,9079.007,3649.0142,6834.1455,7126.8984,53005.926,3228.871,861.78015,23183.256,9537.875,51993.508,4313.46,1538.7816,4434.869,2525.2478,2057.1821,28216.385,1151.768,686.17615,704.60364,274.16428,681.4048,10953.301,14548.67,15918.42,4573.834,5471.171,3714.0322,15270.898,1418.4717,3108.7583
290,5919.0137,1090.4755,8302.484,3794.0298,5813.4463,5735.3047,42696.805,2956.6035,737.22986,21415.293,9292.736,54658.63,4298.447,1475.9246,3327.9688,2457.5547,2002.279,21953.338,866.9958,553.6834,597.4176,348.34198,957.93994,9817.908,15059.702,12192.709,4488.6904,4815.6196,4444.285,14899.214,1076.037,2582.8916
291,5857.386,946.3224,7939.79,3106.2117,5704.0996,5844.8013,45555.234,2688.2195,640.6638,23100.562,7857.7666,40774.848,4205.3555,1460.9729,3779.9934,2330.4705,1986.8054,26801.07,913.2157,621.8986,545.48126,257.9101,601.3691,10031.635,11532.924,13800.651,4683.4805,4780.6284,3052.8687,11798.588,1230.1123,2690.022
292,6745.0176,1149.9913,9047.046,4190.5283,6321.834,6610.2764,48774.65,3175.7966,825.7794,23695.676,10063.295,60522.355,4702.1816,1634.3702,3804.6414,2608.3765,2029.1235,25244.883,990.4071,608.0604,669.76373,358.7641,973.77075,10680.083,16031.025,14182.862,4950.0254,5352.329,4692.5693,16248.114,1230.091,2875.2183
293,6235.5723,1027.1031,8467.436,3494.0967,5867.873,6234.7764,47275.855,2892.2437,741.4957,22581.164,9085.037,49734.383,4069.7524,1481.3969,3726.0251,2499.9736,2005.4132,25117.602,941.35376,625.5125,610.9183,285.52063,754.9562,10149.454,13960.996,13998.816,4663.203,5009.5127,3795.7136,14195.699,1216.5461,2774.428
294,6325.609,1032.7738,8527.549,3534.7324,6088.1055,6371.375,47920.773,2921.9033,754.78296,22881.36,9161.174,50213.055,4119.1714,1506.62,3834.3174,2523.764,2019.273,25563.744,965.4656,636.8585,616.317,284.12473,739.38696,10195.684,14096.416,14333.388,4702.349,5091.168,3791.1318,14355.252,1251.8004,2833.1
295,5381.3086,962.95435,7291.4883,2982.3682,4463.837,5243.0454,41448.125,2448.8384,546.7057,23414.105,6813.714,37241.734,4989.8467,1534.165,3481.3845,2096.951,1905.948,27278.688,836.95776,560.887,508.44742,290.42255,608.64575,9684.718,9636.739,12608.061,4625.108,4469.4014,2789.8567,10163.196,1176.8622,2493.077
296,5545.0986,941.24884,7671.92,2962.1062,4740.5996,5534.635,43012.62,2574.1382,610.0572,21836.764,7549.419,38880.32,4124.251,1381.869,3461.046,2222.957,1924.8552,25263.352,853.6594,579.40875,537.6752,256.39108,623.6383,9763.616,10974.2295,12843.469,4422.029,4474.522,2939.293,11430,1150.3263,2539.3162
297,6526.8174,1025.7909,8596.304,3487.7578,6254.1816,6541.005,49043.37,2970.2334,771.2092,22871.916,9106.129,49053.914,4088.9849,1497.3193,3999.6992,2498.8757,2026.7683,26206.65,1013.26575,650.4613,630.9884,271.1833,689.7743,10336.991,13883.739,14757.828,4641.091,5137.704,3630.2612,14291.091,1300.2605,2899.9053
298,6934.766,1106.7739,9096.26,3941.1152,6869.3467,6909.8203,51154.582,3185.7344,840.9608,24174.156,9994.169,58362.508,4510.5283,1635.8125,4127.7896,2692.2222,2073.1353,26966.543,1046.0175,666.36145,668.0877,320.3258,832.9707,10660.831,15798.797,15255.178,4947.831,5498.1167,4344.379,16065.593,1336.4894,3022.088
299,6943.2354,1106.9822,9086.366,3934.2583,6845.954,6897.4805,51041.64,3177.1418,840.71716,24103.104,9979.37,58172.242,4524.722,1632.8698,4126.247,2686.9316,2069.7886,26970.486,1044.616,665.969,667.86975,319.645,832.7063,10656.297,15773.441,15241.715,4925.65,5498.8687,4334.125,16038.6,1336.2443,3020.822
300,7995.2383,1225.8206,9946.98,4597.428,7737.456,7856.5146,56171.727,3572.0315,979.5137,25627.984,11068.639,67484.1,5116.6597,1797.5554,4661.854,2801.4963,2116.3882,28937.078,1219.5356,696.8315,771.41504,360.1209,934.40015,11592.832,17662.771,16914.049,5185.7305,6073.8447,4916.2695,18281.324,1493.0905,3342.2896
301,5514.3,954.0912,7660.8,2992.417,4608.1025,5466.4287,42011.97,2607.9902,639.9913,20277.082,7857.7725,39721.973,3755.4692,1305.397,3293.0293,2190.0342,1914.1274,23042.861,847.83813,557.6729,558.1584,254.59213,665.5442,9506.529,11648.829,12273.25,4114.669,4373.9033,3099.402,12082.533,1095.0974,2493.2314
302,5715.5933,937.3242,7863.039,3088.7102,5566.13,5765.183,44735.414,2646.438,628.99304,22888.879,7841.276,40764.74,4170.5312,1444.0884,3691.9292,2328.624,1979.4795,26276.525,889.1848,613.9037,536.1197,257.78204,608.1405,9895.461,11502.343,13556.017,4674.3345,4719.162,3056.345,11740.138,1205.6621,2652.4434
303,5312.162,941.65717,7408.168,2881.8267,4197.1997,5251.992,40378.375,2525.961,602.65857,20373.588,7377.118,37559.88,3907.2952,1293.9991,3206.3992,2090.401,1889.1011,22971.484,823.65405,530.1527,536.821,256.7098,655.1634,9353.197,10779.205,11693.894,4110.583,4167.4263,2889.0815,11380.164,1075.2959,2409.2341
304,5639.47,989.67725,7830.432,3192.1165,5237.724,5620.3584,42306.74,2691.395,673.32654,20388.197,8338.559,42690.938,3817.2554,1334.9723,3424.6362,2308.1868,1962.4138,22520.072,880.0834,580.29645,570.5311,267.96902,709.95996,9628.81,12663.797,12708.355,4210.686,4585.9355,3418.5952,12777.788,1115.0159,2565.2756
305,5641.8467,957.86975,7651.669,3016.686,5045.8857,5543.97,44175.004,2556.3535,580.93164,23869.852,7164.294,38496.953,4752.2246,1538.7524,3681.8796,2236.5027,1944.2197,28119.83,874.7612,599.6527,520.2867,277.9887,594.6632,10048.952,10239.585,13475.187,4736.8525,4667.21,2873.5823,10659.435,1218.9568,2604.3022
306,5597.0244,998.17676,7378.508,3112.2463,4996.326,5288.8345,42414.414,2521.7036,552.5124,24270.078,6804.8457,37847.543,5444.0596,1642.4602,3669.5083,2138.3755,1931.2802,29078.25,870.7578,586.0726,512.8631,309.52872,611.22064,9985.143,9734.867,13217.145,4695.6963,4740.4595,2917.35,10050.887,1232.2302,2571.3076
307,7286.5166,1222.0326,9568.193,4644.0103,6713.236,7214.2383,52100.01,3366.0295,894.4697,25222.186,10687.921,65888.484,5123.2046,1764.8538,4104.8755,2686.5752,2046.2166,26862.23,1081.3882,626.6095,725.6619,383.79742,1032.3564,11310.518,16960.14,15363.462,5280.5903,5722.0884,5020.3545,17429.64,1325.106,3069.5664
308,6953.793,1139.6367,9191.049,4132.268,6636.548,6854.396,50662.758,3212.5098,846.0621,24186.672,10191.803,60887.65,4686.7773,1655.5963,3998.4385,2684.3489,2053.814,26406.936,1026.3859,643.8119,678.8761,344.67313,922.79175,10793.121,16193.4,14920.395,5010.608,5505.6416,4616.621,16443.092,1294.3156,2976.7422
309,5632.7466,1012.96814,7877.7974,3319.8513,5342.7417,5568.3916,41720.477,2743.9023,684.0844,20336.945,8534.993,45324.562,3897.935,1353.1465,3349.7998,2330.1177,1970.641,21909.791,866.9807,567.02655,572.6049,288.35718,775.7186,9586.603,13246.352,12364.628,4218.9043,4593.6963,3673.7207,13249.602,1088.5732,2541.3616
310,6518.513,1051.6869,8678.12,3630.24,6359.339,6565.58,49002.582,2990.5283,780.5319,23300.117,9352.479,51854.523,4226.001,1545.3704,3971.9326,2569.7112,2036.7534,26194.37,999.3531,650.56396,631.28564,289.35214,744.79724,10330.207,14455.853,14747.904,4765.243,5221.0625,3879.489,14747.42,1292.9757,2909.272
311,6725.093,1216.6549,9099.902,4579.586,6346.785,6614.877,47227.72,3256.8655,843.5585,23714.273,10256.961,63469.92,4997.9336,1685.8381,3748.0771,2546.9478,2019.8768,24000.018,1003.0652,564.55743,684.16376,397.90625,1083.4585,10769.084,16524.8,13741.477,4994.841,5338.9863,5032.396,16772.014,1206.1289,2862.2825
312,7443.609,1204.6989,9613.17,4521.8555,7387.484,7459.925,53468.797,3398.5056,917.0383,25622.998,10753.5205,65698.99,5082.4883,1790.3281,4390.0083,2788.918,2097.2605,28012.926,1127.2905,673.85364,721.5392,364.01758,945.5361,11217.78,17184.988,16178.383,5266.4463,5889.045,4880.4385,17576.014,1417.4026,3206.603
313,5928.566,1019.9092,7667.438,3166.3774,5461.836,5483.6885,45541.367,2627.4792,577.105,25393.488,6863.0107,38472.355,5457.2764,1722.3567,3901.0054,2228.9065,1962.0715,31233.184,919.9599,614.4523,531.79535,319.08502,599.7871,10410.4375,9735.929,13994.086,4848.2886,4954.0713,2991.5928,10090.07,1271.5408,2664.342
314,6351.8525,1052.4287,8608.093,3627.1748,5927.962,6271.6367,47630.47,2955.7598,759.26404,22766.248,9347.359,52723.258,4205.162,1510.3694,3698.1467,2542.8652,2010.6788,25144.898,939.30615,622.77325,623.48785,304.445,818.10583,10258.388,14549.848,13934.912,4722.7744,5088.957,4051.3047,14728.361,1204.3362,2776.273
315,6879.0283,1015.3546,8644.975,3425.2847,6460.524,6632.126,50557.54,3047.7122,773.1961,23290.723,8752.988,47429.29,4432.452,1530.9246,4240.1416,2413.7795,2029.5378,28342.303,1077.272,661.46216,645.42957,272.03745,638.3666,10675.079,13088.265,15156.359,4579.192,5225.54,3405.3271,13703.579,1361.8539,2958.9917
316,8353.3545,1415.6892,10641.676,5837.464,7492.1855,8394.299,57443.164,3807.6377,1044.5022,28200.688,12068.886,78825.85,6179.323,2059.2473,4643.06,2787.868,2070.903,29068.152,1268.6611,627.4991,847.53546,464.28204,1237.6348,12621.111,19190.223,17291.129,5952.5205,6433.8374,5939.098,20182.555,1490.1971,3437.492
317,5441.455,940.2535,7563.552,2933.7012,4592.379,5438.5283,42017.1,2542.5015,603.8209,21449.176,7473.2373,38285.01,4082.2383,1356.3232,3392.8657,2185.2874,1916.6555,24515.719,843.8817,565.47266,533.0543,255.79114,631.5699,9626.209,10872.832,12509.932,4351.7324,4379.75,2908.3042,11345.965,1129.2916,2499.0146
318,5691.8696,945.00525,7846.5444,3042.3127,5188.463,5703.342,44200.875,2647.3438,631.82574,22087.115,7815.8857,40256.72,4077.6577,1402.6779,3568.8916,2293.253,1951.325,25668.121,873.8762,601.44244,545.2777,254.96248,618.66675,9895.969,11513.821,13314.421,4476.367,4631.6714,3050.6567,11840.763,1180.4261,2612.065
319,5673.047,972.90063,7841.351,3148.5227,5272.3335,5664.5596,43044.117,2680.5342,663.22687,20837.82,8216.907,42006.48,3885.1624,1352.9938,3482.4631,2304.9634,1963.0012,23461.395,884.48444,590.05334,565.6627,262.76144,678.025,9719.175,12346.478,12957.6,4285.1895,4622.9077,3306.874,12508.441,1135.5785,2586.1506
320,6785.7363,1026.0292,8687.712,3475.02,6410.8516,6672.5024,50190,3034.492,786.2069,23010.098,9034.593,48653.766,4209.4995,1505.3608,4161.717,2472.139,2032.4761,27259.818,1058.7546,660.85565,647.5167,269.23407,664.92236,10560.479,13670.738,15095.252,4603.659,5210.041,3538.2363,14207.43,1341.0789,2954.4644
321,6342.243,1001.9168,8052.9277,3247.807,6017.385,5908.9443,47283.438,2821.8203,645.3767,24722.105,7547.031,41228.18,5103.514,1612.978,4072.4302,2330.8223,1993.6805,31058.906,973.16846,641.0558,570.8456,296.75223,611.06134,10639.558,10928.683,14398.779,4834.889,5097.9795,3102.8645,11298.082,1302.7354,2759.4458
322,5485.5293,938.4477,7592.9033,2938.4744,4698.643,5483.199,42664.96,2549.1406,597.4388,22041.162,7386.4014,38225.86,4210.2856,1394.3296,3465.3994,2197.7458,1923.0996,25478.592,850.6616,574.8695,529.0275,258.19983,615.033,9738.936,10693.1,12769.536,4448.7773,4439.8813,2872.0017,11170.136,1153.3422,2527.6123
323,5594.306,941.10754,7660.5156,2984.4053,4988.9834,5557.871,43839.01,2559.107,585.051,23364.969,7278.59,38541.184,4570.4546,1484.3623,3622.247,2237.7817,1940.722,27236.242,866.71045,596.15533,520.5504,266.9132,595.509,9958.701,10424.503,13314.301,4682.9863,4605.8403,2857.3818,10857.943,1203.725,2584.9429
324,5615.619,1121.7233,8093.7344,3961.4043,5642.3574,5460.4185,39604.586,2940.1929,721.64404,20703.723,9171.536,54812.83,4377.3506,1468.1274,3138.5527,2355.03,1984.0515,19982.305,839.2581,501.69446,583.6112,372.9649,1036.2827,9597.146,15074.517,11219.704,4370.831,4618.2446,4602.9844,14818.338,1012.8473,2485.7979
325,6083.8525,1061.0498,8407.1045,3652.1304,5823.792,5964.722,45024.258,2927.8164,740.4183,22014.027,9252.35,52957.766,4204.3457,1482.2039,3497.9707,2498.0022,2004.707,23529.98,895.7512,590.24066,604.6154,320.9906,873.03357,9984.749,14661.197,13039.684,4589.6865,4926.989,4187.24,14656.264,1136.6808,2668.6682
326,5658.134,950.3635,7792.59,3049.382,4912.0337,5607.445,43208.793,2648.7222,646.07446,20926.562,8002.1924,40799.395,3896.6235,1338.9629,3401.2007,2247.3914,1933.5181,24043.656,863.1985,580.8406,562.56287,255.35173,654.67053,9719.178,11856.336,12777.17,4268.465,4545.7812,3144.5422,12210.12,1126.1831,2547.3408
327,5094.555,941.3962,7121.552,2828.5745,3998.329,5045.8965,38910.758,2403.2979,548.8242,21519.81,6773.7217,35630.06,4413.7207,1368.9723,3238.3083,2027.1288,1880.7515,24095.713,804.5022,517.8624,500.65033,270.7545,636.67175,9312.72,9706.986,11520.4375,4302.9717,4091.8896,2689.9683,10337.443,1092.1423,2368.911
328,7216.0273,1154.477,9370.96,4214.829,7162.9717,7170.5645,52380.44,3302.2886,881.7009,24845.555,10409.576,62458.02,4791.4395,1709.9043,4250.294,2754.5933,2088.5906,27518.89,1082.7185,672.52795,694.947,343.2016,895.3274,10929.208,16614.092,15676.066,5089.46,5703.504,4645.871,16907.055,1373.4373,3110.5808
329,6388.0693,977.07983,8321.3125,3258.77,6085.0547,6267.7607,48186.566,2884.5442,712.901,22950.547,8350.874,44291.438,4253.3003,1481.3811,4006.9197,2369.9285,2008.2588,27324.861,1000.4314,641.02795,599.58264,262.7388,618.63763,10342.088,12377.988,14473.4375,4578.9604,4987.835,3233.3408,12851.623,1293.9551,2828.1233
330,7613.919,1169.911,9613.304,4272.6333,7411.093,7463.6934,54355.83,3426.8396,927.0586,24857.37,10636.947,63721.45,4814.3174,1715.8922,4450.62,2761.713,2102.0964,28171.95,1151.0454,688.84033,731.39465,340.16003,886.5463,11201.243,16944.754,16219.111,5033.825,5835.432,4667.6685,17410.82,1429.354,3210.7974
331,6139.414,984.17786,8258.932,3301.3083,5952.7383,6179.6377,47066.19,2819.9297,705.2614,22838.621,8517.652,45228.95,4104.91,1473.7,3857.8052,2422.6152,2006.1501,26200.896,955.5288,633.5388,585.82086,265.29666,651.5266,10118.852,12782.251,14203.393,4644.6694,4937.8945,3370.4924,13102.515,1255.3,2787.2856
332,5869.971,1139.7825,8316.566,4083.5127,5790.6934,5715.671,41347.574,3004.63,747.2827,21392.344,9405.344,56623.24,4509.15,1513.1456,3273.9258,2401.06,1992.4641,20893.707,874.3737,517.4524,606.1485,377.7328,1040.638,9852.795,15351.805,11799.042,4517.593,4781.258,4686.162,15221.234,1053.9822,2565.966
333,5909.748,989.34973,8164.8564,3279.2183,5418.707,5933.3516,45538.992,2755.1194,695.061,21867.979,8641.291,45449.97,3860.1362,1410.5641,3555.1333,2409.2222,1975.3381,24367.094,896.7168,608.27576,584.791,267.84372,710.3271,9914.676,13051.191,13464.942,4533.242,4786.9434,3514.4426,13283.165,1165.2665,2664.6252
334,6398.912,979.49603,8345.848,3271.509,6097.417,6302.954,48239.875,2889.9646,719.4375,22877.125,8431.164,44592.973,4197.957,1473.0677,4007.7417,2382.7173,2010.3408,27135.123,1002.01605,642.5773,603.02686,261.01352,621.57635,10337.189,12529.949,14506.59,4581.13,4995.046,3256.1624,12998.846,1293.9312,2835.356
335,5721.5083,949.04736,7872.2383,3063.7256,5285.093,5731.559,44421.305,2666.8364,635.2073,22202.475,7833.5537,40500.51,4098.4814,1416.5458,3595.5698,2301.5435,1956.6936,25872.625,879.05316,604.7231,546.69415,257.11902,615.33813,9924.971,11577.092,13408.064,4482.64,4663.802,3071.431,11889.441,1189.3274,2628.5315
336,6885.6924,1110.9468,9086.135,3962.231,6755.415,6818.682,50651.047,3171.4055,835.4379,24077.867,10026.033,59058.055,4543.8223,1634.1233,4043.0344,2695.3423,2065.5022,26643.457,1023.8097,657.948,664.09216,327.7346,864.8462,10629.094,15915.36,15004.277,4948.907,5473.275,4435.444,16120.969,1310.0681,2985.2324
337,7249.5137,1156.6248,9396.954,4229.0405,7187.8506,7207.7373,52595.1,3315.3855,886.0405,24880.809,10433.486,62594.6,4793.9004,1712.6187,4272.5986,2754.1118,2090.085,27569.594,1090.7872,673.63293,698.72876,343.11017,894.24646,10960.727,16637.838,15743.051,5094.593,5715.6245,4647.5254,16955.68,1379.9607,3122.322
338,7584.135,1194.8251,9667.413,4445.1074,7441.6733,7516.917,54160.57,3433.8796,929.6819,25338.895,10764.344,65328.387,4987.63,1763.6315,4446.6465,2780.5847,2101.1987,28136.094,1148.0043,681.8225,731.82666,354.96036,924.9708,11263.965,17184.24,16284.388,5170.4346,5891.9937,4815.46,17633.36,1431.8273,3226.8513
339,6365.9424,963.278,8153.69,3202.0408,6048.7607,6049.455,47994.516,2851.3923,673.2613,23808.578,7953.877,42133.195,4628.2646,1528.0776,4006.9863,2297.3367,1999.7809,28555.586,996.0985,636.4471,585.7089,269.06284,601.5815,10395.919,11484.844,14276.996,4712.448,5006.824,3081.524,11970.744,1294.8115,2767.8242
340,6561.821,1068.4453,8783.379,3734.2007,6321.33,6527.9336,48969.27,3036.3423,789.33826,23315.191,9575.612,54605.777,4304.594,1557.325,3876.788,2597.0547,2036.104,25809.525,981.6837,641.0008,637.6698,307.13437,812.98584,10387.143,14989.66,14482.908,4804.859,5241.8896,4128.964,15204.092,1261.6678,2878.695
341,6649.967,1146.9619,8970.4375,4172.908,6306.776,6550.6772,48145.414,3156.9253,817.8393,23513.215,10007.62,60023.375,4684.161,1623.8955,3770.037,2598.1455,2029.6704,24897.736,982.4962,604.36554,663.44147,358.10712,969.3374,10607.942,15966.495,14063.132,4920.8306,5316.922,4671.451,16141.113,1219.7523,2854.6384
342,8071.1016,1336.4833,10283.047,5334.4604,7757.3735,8165.992,56176.977,3669.1165,1010.264,27261.69,11669.49,74289.64,5794.4136,1969.1399,4672.53,2834.1965,2103.235,28723.453,1238.9521,663.2136,799.6652,420.54987,1102.127,12050.953,18672.975,17233.904,5667.638,6308.448,5527.664,19378.88,1504.8484,3417.0645
343,6722.2695,1001.614,8558.597,3361.1304,6321.493,6542.0977,49807.1,2998.7344,759.4259,22975.338,8687.836,46301.61,4267.199,1492.3639,4156.267,2407.695,2022.6793,27686.82,1053.7515,655.97253,634.3541,263.85596,629.5017,10553.416,12957.241,14945.21,4558.956,5134.956,3345.5264,13540.076,1336.2502,2916.59
344,5612.0225,945.16736,7743.0225,2990.3408,4824.5225,5597.494,43505.258,2605.9683,620.2301,21821.102,7666.3525,39415.555,4098.827,1385.69,3471.6648,2243.201,1927.9926,25427.057,857.8335,586.45166,545.07556,255.47961,622.65,9830.746,11211.931,13006.28,4410.4277,4536.4336,2985.309,11644.908,1157.2131,2560.6052
345,5444.2827,957.7134,7590.721,2978.4631,4427.209,5376.1924,41172.293,2599.0212,640.4583,19746.877,7836.0894,39571.668,3674.8416,1277.7114,3198.3132,2151.6245,1901.7639,22238.473,836.2021,540.93176,559.4077,256.124,682.50134,9374.602,11674.27,11885.095,3999.7366,4277.9556,3113.8706,12146.751,1067.8263,2451.0137
346,5945.802,1026.8354,8245.021,3470.7715,5651.302,5941.5015,44895.016,2831.5596,715.5804,21845.46,8944.604,49060.117,4050.7734,1444.9094,3526.0513,2457.0972,1993.4736,23737.873,896.32336,600.1426,592.1623,294.2271,787.4988,9916.275,13873.67,13268.439,4548.0796,4859.8687,3847.3984,13949.584,1151.7224,2666.434
347,5726.8633,983.25195,7986.8633,3230.773,5348.053,5788.9043,44015.316,2702.0034,678.1161,21353.07,8483.607,44026.113,3845.5132,1383.7803,3490.8765,2372.6729,1970.99,23591.977,881.67596,598.44055,571.2196,265.57187,700.4657,9750.533,12828.096,13178.783,4428.927,4701.534,3445.8071,12981.291,1145.1385,2621.629
348,6505.2246,1022.8004,8574.147,3475.4424,6234.981,6515.5728,48914.914,2959.0898,766.565,22881.207,9061.661,48818.18,4101.199,1497.2505,3993.6375,2492.772,2025.2078,26233.336,1009.784,649.25433,627.6885,271.15363,687.78345,10323.561,13798.584,14720.293,4641.4844,5125.2515,3612.5576,14200.215,1298.0001,2893.2693
349,7240.319,1093.0532,9152.934,3814.1462,6891.091,7093.7725,52483.656,3237.1196,865.6987,23561.05,9874.184,55608.5,4372.6904,1581.0876,4308.959,2614.829,2067,27499.82,1112.4331,679.62775,696.85114,295.04514,758.52844,10850.958,15365.777,15698.988,4729.623,5514.012,4053.252,15895.229,1387.0283,3087.6064
350,6922.8086,1092.7972,9029.362,3850.3167,6758.2764,6875.5254,50969.453,3154.4253,834.43506,23837.59,9843.627,56502.08,4426.3066,1604.5244,4133.249,2650.5508,2062.9077,26873.305,1049.7031,665.49915,666.52234,308.6253,801.83844,10631.251,15444.764,15233.818,4856.2593,5442.748,4193.064,15770.729,1338.2719,3013.3062
